gene_name,condition,growth_rate_hr,annotation,cog_category,cog_class,cog_letter,dataset,strain,mass_frac,go_terms,cog_desc,dataset_name
gntT,gluconate_growth,0.6630116912775283,H+/gluconate symporter and related permeases,Metabolism,poorly characterized,R,calgar_2017,REL606,5.379011600426382e-05,GO:0005887; GO:0035429; GO:0015128; GO:0008643; GO:0046177; GO:0005886; GO:0019521; GO:0016021; GO:0016020,gluconate permease GntT (TC 2.A.8.1.4),Caglar et al. 2017
malQ,gluconate_growth,0.6630116912775283,4-alpha-glucanotransferase,Metabolism,metabolism,G,calgar_2017,REL606,0.00041338535569152333,GO:0005978; GO:0005980; GO:0102500; GO:0005977; GO:0016757; GO:0016740; GO:0005975; GO:0005829; GO:0005737; GO:0004134; GO:0000025,4-alpha-glucanotransferase (EC 2.4.1.25),Caglar et al. 2017
malP,gluconate_growth,0.6630116912775283,Glucan phosphorylase,Metabolism,metabolism,G,calgar_2017,REL606,0.0012446531065986716,GO:0102250; GO:0102499; GO:0005829; GO:0016757; GO:0016740; GO:0008152; GO:0005975; GO:0004645; GO:0003824; GO:0042803; GO:0008184; GO:0005980; GO:0005737; GO:0030170; GO:0031220; GO:0030980,maltodextrin phosphorylase,Caglar et al. 2017
malT,gluconate_growth,0.6630116912775283,ATP-dependent transcriptional regulator,Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,2.0111272514802924e-05,GO:0045913; GO:0045893; GO:0003700; GO:0042802; GO:0006355; GO:0005829; GO:0005515; GO:0048031; GO:0005975; GO:0005524; GO:0003677; GO:0000166,DNA-binding transcriptional activator for the mal regulon and maltotriose-ATP-binding protein,Caglar et al. 2017
rtcB,gluconate_growth,0.6630116912775283,Uncharacterized conserved protein,Poorly Characterized,information storage and processing,J,calgar_2017,REL606,1.7639441526492327e-05,GO:0006974; GO:0006281; GO:0006266; GO:0005829; GO:0003909; GO:0046872; GO:0016874; GO:0006396; GO:0042245; GO:0030145; GO:0008452,conserved protein,Caglar et al. 2017
glpE,gluconate_growth,0.6630116912775283,Rhodanese-related sulfurtransferase,Metabolism,metabolism,P,calgar_2017,REL606,3.5345583873404585e-06,GO:0006071; GO:0005829; GO:0016740; GO:0005737; GO:0004792,thiosulfate sulfurtransferase (EC 2.8.1.1),Caglar et al. 2017
glpD,gluconate_growth,0.6630116912775283,Glycerol-3-phosphate dehydrogenase,Metabolism,metabolism,C,calgar_2017,REL606,0.0001494212470915101,GO:0022900; GO:0005515; GO:0009061; GO:0042803; GO:0071949; GO:0009060; GO:0016491; GO:0006072; GO:0005737; GO:0004368; GO:0052591; GO:0019563; GO:0006071; GO:0046168; GO:0052590; GO:0005887; GO:0055114; GO:0009331; GO:0009055,homodimeric glycerol 3-phosphate dehydrogenase (quinone) (EC 1.1.5.3),Caglar et al. 2017
glgP,gluconate_growth,0.6630116912775283,Glucan phosphorylase,Metabolism,metabolism,G,calgar_2017,REL606,0.00013628762151285902,GO:0005515; GO:0102250; GO:0102499; GO:0005737; GO:0042803; GO:0005980; GO:0030170; GO:0016757; GO:0016740; GO:0008184; GO:0008152; GO:0005977; GO:0005975; GO:0004645; GO:0003824; GO:0005829,glycogen phosphorylase,Caglar et al. 2017
glgA,gluconate_growth,0.6630116912775283,Glycogen synthase,Metabolism,metabolism,G,calgar_2017,REL606,4.635882547660098e-05,GO:0033201; GO:0004373; GO:0016757; GO:0016740; GO:0006974; GO:0005829; GO:0005737; GO:0009011; GO:0005978,glycogen synthase (ADP-glucose),Caglar et al. 2017
glgC,gluconate_growth,0.6630116912775283,ADP-glucose pyrophosphorylase,Metabolism,metabolism,G,calgar_2017,REL606,5.223707906565585e-05,GO:0010170; GO:0042802; GO:0016779; GO:0016740; GO:0009058; GO:0008152; GO:0005977; GO:0005975; GO:0003824; GO:0000166; GO:0005829; GO:0000287; GO:0016208; GO:0005524; GO:0008878; GO:0005978,glucose-1-phosphate adenylyltransferase,Caglar et al. 2017
glgB,gluconate_growth,0.6630116912775283,"1,4-alpha-glucan branching enzyme",Metabolism,metabolism,G,calgar_2017,REL606,4.9345149927682875e-05,GO:0102752; GO:0016757; GO:0016740; GO:0005977; GO:0005975; GO:0003824; GO:0043169; GO:0004553; GO:0006974; GO:0005829; GO:0003844; GO:0005978,glycogen branching enzyme (EC 2.4.1.18),Caglar et al. 2017
asd,gluconate_growth,0.6630116912775283,Aspartate-semialdehyde dehydrogenase,Metabolism,metabolism,E,calgar_2017,REL606,0.0006556011937176847,GO:0071266; GO:0005829; GO:0016620; GO:0016491; GO:0009085; GO:0008652; GO:0006520; GO:0051287; GO:0050661; GO:0046983; GO:0009097; GO:0009088; GO:0009086; GO:0006974; GO:0055114; GO:0019877; GO:0004073; GO:0009089; GO:0009090,aspartate semialdehyde dehydrogenase (EC 1.2.1.11),Caglar et al. 2017
gntK,gluconate_growth,0.6630116912775283,Gluconate kinase,Metabolism,metabolism,G,calgar_2017,REL606,9.719333451287105e-05,GO:0042803; GO:0005829; GO:0016740; GO:0016301; GO:0005975; GO:0016310; GO:0046177; GO:0005524; GO:0000166; GO:0046316,"gluconate kinase, SKI family (EC 2.7.1.12)",Caglar et al. 2017
gntR,gluconate_growth,0.6630116912775283,Transcriptional regulators,Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,2.131032702925247e-05,GO:0006355; GO:0046177; GO:0006974; GO:0005829; GO:0045893; GO:0045892; GO:0003677,"transcriptional regulator, LacI family",Caglar et al. 2017
yhhX,gluconate_growth,0.6630116912775283,Predicted dehydrogenases and related proteins,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,7.182381398829676e-05,GO:0005829; GO:0055114; GO:0016491,predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ggt,gluconate_growth,0.6630116912775283,Gamma-glutamyltransferase,Metabolism,metabolism,E,calgar_2017,REL606,6.023357128214022e-06,GO:0103068; GO:0102953; GO:0006750; GO:0034722; GO:0006751; GO:0043102; GO:0097264; GO:0008233; GO:0006508; GO:0016746; GO:0016740; GO:0036374; GO:0016787; GO:0006749; GO:0030288; GO:0042597,gamma-glutamyltransferase 1 (EC:2.3.2.2). Threonine peptidase. MEROPS family T03,Caglar et al. 2017
ugpQ,gluconate_growth,0.6630116912775283,Glycerophosphoryl diester phosphodiesterase,Metabolism,metabolism,I,calgar_2017,REL606,2.4056177469873024e-05,GO:0047389; GO:0047395; GO:0000287; GO:0016787; GO:0008081; GO:0006629; GO:0005829; GO:0046872; GO:0008889; GO:0006071; GO:0005737,"glycerophosphodiester phosphodiesterase, cytosolic",Caglar et al. 2017
ugpB,gluconate_growth,0.6630116912775283,"ABC-type sugar transport system, periplasmic component",Metabolism,metabolism,G,calgar_2017,REL606,0.00010866451040362884,GO:0055085; GO:0001407; GO:0030288; GO:0015794; GO:0042597,glycerol 3-phosphate-binding protein,Caglar et al. 2017
livF,gluconate_growth,0.6630116912775283,"ABC-type branched-chain amino acid transport systems, ATPase component",Metabolism,metabolism,E,calgar_2017,REL606,6.414103016258861e-05,GO:0015803; GO:0005829; GO:0055052; GO:0015190; GO:0005304; GO:0015188; GO:0015823; GO:0098713; GO:1903785; GO:1903714; GO:0005886; GO:0015658; GO:0016887; GO:0006865; GO:0005524; GO:0000166,L-isoleucine ABC transporter ATP-binding protein/L-leucine ABC transporter ATP-binding protein/L-valine ABC transporter ATP-binding protein,Caglar et al. 2017
livG,gluconate_growth,0.6630116912775283,"ABC-type branched-chain amino acid transport systems, ATPase component",Metabolism,metabolism,E,calgar_2017,REL606,7.48462192925298e-05,GO:1903806; GO:1903805; GO:0042941; GO:0015808; GO:1903714; GO:1903785; GO:0098713; GO:0015823; GO:0015188; GO:0005304; GO:0015190; GO:0015192; GO:0055052; GO:0016020; GO:0005886; GO:0015803; GO:0015658; GO:0016887; GO:0006865; GO:0005524; GO:0000166,L-isoleucine ABC transporter ATP-binding protein/L-leucine ABC transporter ATP-binding protein/L-valine ABC transporter ATP-binding protein,Caglar et al. 2017
livM,gluconate_growth,0.6630116912775283,"ABC-type branched-chain amino acid transport system, permease component",Metabolism,metabolism,E,calgar_2017,REL606,9.023918888917711e-06,GO:0055085; GO:0022857; GO:0005887; GO:1903714; GO:1903785; GO:0098713; GO:0015823; GO:0015188; GO:0005304; GO:0015190; GO:0015192; GO:0055052; GO:0015803; GO:0015658; GO:0005886; GO:0016021; GO:0016020; GO:0006865,L-isoleucine ABC transporter membrane protein/L-leucine ABC transporter membrane protein/L-valine ABC transporter membrane protein,Caglar et al. 2017
livK,gluconate_growth,0.6630116912775283,"ABC-type branched-chain amino acid transport systems, periplasmic component",Metabolism,metabolism,E,calgar_2017,REL606,0.0004262483748715409,GO:0070728; GO:0015820; GO:0030288; GO:0042597; GO:0006865,L-leucine-binding protein,Caglar et al. 2017
livJ,gluconate_growth,0.6630116912775283,"ABC-type branched-chain amino acid transport systems, periplasmic component",Metabolism,metabolism,E,calgar_2017,REL606,0.0008992846448247233,GO:0015829; GO:0015820; GO:0015818; GO:0015803; GO:0030288; GO:0042597; GO:0006865,L-isoleucine-binding protein/L-leucine-binding protein/L-valine-binding protein,Caglar et al. 2017
ftsX,gluconate_growth,0.6630116912775283,Cell division protein,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,1.503459896061917e-05,GO:0032153; GO:0016020; GO:0009276; GO:0005515; GO:0051301; GO:0005886; GO:0016021; GO:0007049,cell division protein FtsX,Caglar et al. 2017
ftsE,gluconate_growth,0.6630116912775283,Predicted ATPase involved in cell division,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,4.528059306229807e-05,GO:0055085; GO:0022857; GO:0016020; GO:0005886; GO:0032153; GO:0000166; GO:0019898; GO:0016887; GO:0031234; GO:0046677; GO:0005515; GO:0051301; GO:0007049; GO:0005524; GO:0005737,cell division ATP-binding protein FtsE,Caglar et al. 2017
ftsY,gluconate_growth,0.6630116912775283,Signal recognition particle GTPase,Cellular Processes and Signaling,cellular processes and signaling,U,calgar_2017,REL606,0.00014352875619283345,GO:0006612; GO:0006605; GO:0005047; GO:0042803; GO:0005515; GO:0019897; GO:0016020; GO:0005886; GO:0005737; GO:0000166; GO:0005829; GO:0031226; GO:0003924; GO:0006614; GO:0005525,signal recognition particle-docking protein FtsY,Caglar et al. 2017
zntA,gluconate_growth,0.6630116912775283,Cation transport ATPase,Metabolism,metabolism,P,calgar_2017,REL606,6.743804001404755e-05,GO:0098655; GO:0015086; GO:0005385; GO:0006811; GO:0006812; GO:0071577; GO:0070574; GO:0035444; GO:0030001; GO:0019829; GO:0016787; GO:0016020; GO:0016887; GO:0006829; GO:0005524; GO:0000166; GO:0015094; GO:0015087; GO:0015099; GO:0006824; GO:0015692; GO:0046686; GO:0010312; GO:0005886; GO:0046872; GO:0016021; GO:0008551; GO:0016463,"zinc, cobalt and lead efflux system",Caglar et al. 2017
nikA,gluconate_growth,0.6630116912775283,"ABC-type dipeptide transport system, periplasmic component",Metabolism,metabolism,E,calgar_2017,REL606,5.72603139508482e-06,GO:1904680; GO:0042886; GO:0005515; GO:0055085; GO:0046914; GO:0043190; GO:0051540; GO:0015675; GO:0030288; GO:0050919; GO:0020037; GO:0042597; GO:0016151,"Nickel-binding, heme-binding periplasmic protein",Caglar et al. 2017
nikR,gluconate_growth,0.6630116912775283,Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain,Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,5.8876151077103e-06,GO:0003700; GO:0005667; GO:0042802; GO:2000143; GO:0000985; GO:0005515; GO:0010045; GO:0005829; GO:0016151; GO:0046872; GO:0006355; GO:0006355; GO:0003677,"transcriptional regulator, CopG family",Caglar et al. 2017
yhiI,gluconate_growth,0.6630116912775283,Membrane-fusion protein,Cellular Processes and Signaling,cellular processes and signaling,V,calgar_2017,REL606,1.1359032698531312e-05,GO:0005887; GO:0005886,predicted membrane fusion protein (MFP) of efflux pump,Caglar et al. 2017
pitA,gluconate_growth,0.6630116912775283,Phosphate/sulphate permeases,Metabolism,Not Assigned,Not Assigned,calgar_2017,REL606,4.165017662455879e-05,GO:0010960; GO:0005515; GO:1902600; GO:0015710; GO:0015654; GO:0005887; GO:0071577; GO:0016020; GO:0006817; GO:1901683; GO:1901684; GO:0035435; GO:0015295; GO:0005385; GO:0005886; GO:0016021; GO:0005315,Not Assigned,Caglar et al. 2017
uspA,gluconate_growth,0.6630116912775283,Universal stress protein UspA and related nucleotide-binding proteins,Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,7.520107935906214e-05,GO:0042802; GO:0005737,universal stress global response regulator,Caglar et al. 2017
prlC,gluconate_growth,0.6630116912775283,Zn-dependent oligopeptidases,Metabolism,metabolism,E,calgar_2017,REL606,0.0007224003100834991,GO:0006518; GO:0016787; GO:0004222; GO:0006465; GO:0005829; GO:0006260; GO:0046872; GO:0008237; GO:0008233; GO:0006508; GO:0005737,oligopeptidase A (EC:3.4.24.70). Metallo peptidase. MEROPS family M03A,Caglar et al. 2017
gor,gluconate_growth,0.6630116912775283,"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes",Metabolism,metabolism,C,calgar_2017,REL606,0.0001236596154574204,GO:0034599; GO:0005829; GO:0005623; GO:0022900; GO:0009055; GO:0098869; GO:0071949; GO:0016668; GO:0016491; GO:0050661; GO:0050660; GO:0045454; GO:0006749; GO:0042803; GO:0055114; GO:0004362; GO:0005737,NADPH-glutathione reductase (EC 1.8.1.7),Caglar et al. 2017
arsC,gluconate_growth,0.6630116912775283,"Arsenate reductase and related proteins, glutaredoxin family",Metabolism,metabolism,P,calgar_2017,REL606,1.5459182837970614e-06,GO:0005829; GO:0006974; GO:0055114; GO:0046685; GO:0016491; GO:0008794,arsenate reductase,Caglar et al. 2017
yhjD,gluconate_growth,0.6630116912775283,Predicted membrane protein,Poorly Characterized,poorly characterized,S,calgar_2017,REL606,1.1090766679561671e-05,GO:0016021; GO:0016020; GO:0005886; GO:0005887; GO:0015920; GO:0006810,"putative alternate lipid exporter, suppressor of msbA and KDO essentiality, inner membrane protein",Caglar et al. 2017
yhjG,gluconate_growth,0.6630116912775283,Uncharacterized protein involved in outer membrane biogenesis,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,5.8085882877273856e-05,GO:0005887; GO:0090313; GO:0005886; GO:0016021; GO:0016020,"Inner membrane protein, AsmA family",Caglar et al. 2017
kdgK,gluconate_growth,0.6630116912775283,"Sugar kinases, ribokinase family",Metabolism,metabolism,G,calgar_2017,REL606,1.324732902398683e-05,GO:0019200; GO:0046835; GO:0005829; GO:0016773; GO:0016740; GO:0016301; GO:0005975; GO:0006974; GO:0016310; GO:0005524; GO:0000166; GO:0019698; GO:0042840; GO:0008673,2-keto-3-deoxygluconate kinase (EC 2.7.1.45),Caglar et al. 2017
yhjJ,gluconate_growth,0.6630116912775283,Predicted Zn-dependent peptidases,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,0.00019493139239250485,GO:0046872; GO:0003824; GO:0042597; GO:0016787; GO:0008237; GO:0008233; GO:0006508,predicted zinc-dependent peptidase,Caglar et al. 2017
dppF,gluconate_growth,0.6630116912775283,"ABC-type oligopeptide transport system, ATPase component",Metabolism,metabolism,E,calgar_2017,REL606,0.00010255543687022605,GO:0009314; GO:0015232; GO:0035442; GO:0071916; GO:0055052; GO:0015886; GO:0015833; GO:0016887; GO:0000166; GO:0015031; GO:0016020; GO:0005886; GO:0005524,dipeptide transporter,Caglar et al. 2017
dppD,gluconate_growth,0.6630116912775283,"ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component",Metabolism,metabolism,P,calgar_2017,REL606,0.00018175856545448414,GO:0005515; GO:0015232; GO:0035442; GO:0071916; GO:0055052; GO:0015886; GO:0015833; GO:0016887; GO:0000166; GO:0015031; GO:0016020; GO:0005886; GO:0005524,dipeptide/heme transporter,Caglar et al. 2017
dppA,gluconate_growth,0.6630116912775283,"ABC-type dipeptide transport system, periplasmic component",Metabolism,metabolism,E,calgar_2017,REL606,0.0012993957571261255,GO:1904680; GO:0035442; GO:0055085; GO:0043190; GO:0015886; GO:0020037; GO:0050918; GO:0061077; GO:0042597; GO:0015833; GO:0015031; GO:0042938; GO:0071916; GO:0030288; GO:0042277; GO:0006935,dipeptide transporter,Caglar et al. 2017
tag,gluconate_growth,0.6630116912775283,3-methyladenine DNA glycosylase,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,2.0575837878078595e-06,GO:0005515; GO:0005829; GO:0006307; GO:0006284; GO:0003824; GO:0046872; GO:0016787; GO:0006974; GO:0008725; GO:0006281,DNA-3-methyladenine glycosylase I (EC 3.2.2.20),Caglar et al. 2017
bisC,gluconate_growth,0.6630116912775283,"Anaerobic dehydrogenases, typically selenocysteine-containing",Metabolism,metabolism,C,calgar_2017,REL606,0.0001423211202862831,GO:0009061; GO:0043546; GO:0022900; GO:0030288; GO:0046872; GO:0016491; GO:0009055; GO:0005829; GO:0033744; GO:0055114; GO:0030151,biotin sulfoxide reductase,Caglar et al. 2017
yiaD,gluconate_growth,0.6630116912775283,Outer membrane protein and related peptidoglycan-associated (lipo)proteins,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,7.143043517313009e-05,GO:0005886; GO:0016021; GO:0016020; GO:0009279,outer membrane lipoprotien,Caglar et al. 2017
cspA,gluconate_growth,0.6630116912775283,Cold shock proteins,Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,1.1189598962449978e-05,GO:0003676; GO:0031564; GO:0003723; GO:0003727; GO:0005829; GO:0001072; GO:0060567; GO:0009409; GO:0003697; GO:0003677; GO:0006351; GO:0005737,cold-shock DNA-binding protein family,Caglar et al. 2017
glyS,gluconate_growth,0.6630116912775283,"Glycyl-tRNA synthetase, beta subunit",Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.0007490482629994554,GO:0005515; GO:0005737; GO:0006426; GO:0006420; GO:0004814; GO:0005829; GO:0016874; GO:0006412; GO:0005524; GO:0004812; GO:0000166; GO:0004820,glycyl-tRNA synthetase beta chain (EC 6.1.1.14),Caglar et al. 2017
